Cities,Lat,Lng,Names,users_id,tasks_id
Gur’yevsk,54.77538393951028,20.606204688906303,Digital Limited,2262,10105
Gur’yevsk,54.77397766222606,20.606008522455667,Graphics Contract Max Organization,2263,10106
Gur’yevsk,54.773445930820984,20.605427935382647,Consulting North Provider Group,2264,10107
Gur’yevsk,54.77458371887172,20.60322837267608,Omega Industries,2265,10108
Gur’yevsk,54.77454264190834,20.604241046215975,Medicine Organization,2266,10109
Gur’yevsk,54.77131202069581,20.60438342737077,Data North Inc,2267,10110
Gur’yevsk,54.77274353508706,20.60308075188671,Electronics Signal Industries,2268,10111
Gur’yevsk,54.77572744929088,20.605177037085298,Max Organization,2269,10112
Gur’yevsk,54.772622499545804,20.604336995394945,Software Group,2270,10113
Gur’yevsk,54.77326357497451,20.603506470068474,Hill Construction Research International,2271,10114
Gur’yevsk,54.77355549247801,20.603481390055524,Analysis Net Corporation,2272,10115
Gur’yevsk,54.77346218489443,20.606598267639676,Pacific Industries,2273,10116
Gur’yevsk,54.77296785718866,20.60298541730301,Data Corporation,2274,10117
Gur’yevsk,54.77375468921033,20.60451599729219,Star LLC,2275,10118
Gur’yevsk,54.774946700133114,20.60671907604805,Signal Organization,2276,10119
Gur’yevsk,54.77418134055861,20.60668592415225,Hill Galaxy Direct Inc,2277,10120
Gur’yevsk,54.77417446040004,20.60729329376999,Electronic Medicine Corporation,2278,10121
Gur’yevsk,54.77277719003159,20.606498966866244,Power Corporation,2279,10122
Gur’yevsk,54.77183755776362,20.604547495056146,Digital International,2280,10123
Gur’yevsk,54.771051520931266,20.606257435260112,Medicine Inc,2281,10124
Gur’yevsk,54.77274867398851,20.60392423723603,Alpha Application Corporation,2282,10125
Gur’yevsk,54.77250064781785,20.605528251165904,Universal Application Digital Inc,2283,10126
Gur’yevsk,54.77291710009657,20.60403659930852,Provider Signal Network Co,2284,10127
Gur’yevsk,54.77318004119512,20.605854958130696,Analysis Omega Electronics LLC,2285,10128
Gur’yevsk,54.77259836793156,20.60339293910591,Net International,2286,10129
Gur’yevsk,54.77441197378216,20.604633665647622,Future Technology Industries,2287,10130
Gur’yevsk,54.77115344491254,20.60607856504751,Federated Network International,2288,10131
Gur’yevsk,54.773390796830896,20.60706275476859,Industries Agency,2289,10132
Gur’yevsk,54.771863139945175,20.605493765328745,Vision Venture Organization,2290,10133
Gur’yevsk,54.77191883474779,20.606340564965276,Net Vision Co,2291,10134
Gur’yevsk,54.77272916719286,20.606032040490902,Building Frontier Corporation,2292,10135
Gur’yevsk,54.77433224384753,20.604483507094297,Research Industries,2293,10136
Gur’yevsk,54.771644661058424,20.603912127738617,Solutions International,2294,10137
Gur’yevsk,54.77417010905034,20.603130502686568,Star Alpha Co,2295,10138
Gur’yevsk,54.77441267019722,20.606447180820037,Research Corporation,2296,10139
Gur’yevsk,54.77364991428894,20.60648434091818,Omega Innovation Hardware Corporation,2297,10140
Gur’yevsk,54.77516965695342,20.604628798945654,Architecture Technology Interactive Incorporated,2298,10141
Gur’yevsk,54.771180403745184,20.606014433081956,Studio Design Organization,2200,10142
Gur’yevsk,54.77145301453069,20.606662793834577,Net Bell Group,2201,10143
Gur’yevsk,54.77308303681837,20.603433460807818,Max Data Industries,2202,10144
Gur’yevsk,54.774262714714105,20.604554715768852,Building Incorporated,2203,10145
Gur’yevsk,54.771693609671544,20.604764598025497,Universal Co,2204,10146
Gur’yevsk,54.774849777550656,20.605853615740838,South Electronic Inc,2205,10147
Gur’yevsk,54.77212378013752,20.603018717132514,Vision Net Pacific Corporation,2206,10148
Gur’yevsk,54.771997093565005,20.605259014563288,Star Inc,2207,10149
Gur’yevsk,54.77380970215805,20.60585692793014,Building Signal Speed Industries,2208,10150
Gur’yevsk,54.77391104881159,20.607517073199922,Vision Inc,2209,10151
Gur’yevsk,54.77463445436512,20.604185927747224,Bell People LLC,2210,10152
Gur’yevsk,54.773502919275494,20.605968857030334,Advanced Max Agency,2211,10153
Gur’yevsk,54.774451200591415,20.60613374960459,Design Co,2212,10154
Gur’yevsk,54.77093223431733,20.605754501904077,Electronic Solutions Group,2213,10155
Gur’yevsk,54.77332399130391,20.60631579809179,North Future International,2214,10156
Gur’yevsk,54.77113409893426,20.60447334383741,Federated Power Incorporated,2215,10157
Gur’yevsk,54.774767468317265,20.604478749350857,Software Technology Co,2216,10158
Gur’yevsk,54.77158090734249,20.605707870654605,Analysis Interactive Agency,2217,10159
Gur’yevsk,54.77466038810387,20.606505350435732,Network Data Incorporated,2218,10160
Gur’yevsk,54.77552461637283,20.605724394666687,Hill Star Co,2219,10161
Gur’yevsk,54.771089552854306,20.605065832972027,Electronic Limited,2220,10162
Gur’yevsk,54.7732100028631,20.603177494651348,Digital LLC,2221,10163
Gur’yevsk,54.77223136977534,20.60671535169354,Pacific Internet Agency,2222,10164
Gur’yevsk,54.7750297882944,20.605197141714733,People Pacific Atlantic Industries,2223,10165
Gur’yevsk,54.77198909073709,20.60640507019995,Architecture East Design Group,2224,10166
Gur’yevsk,54.77458781460465,20.604344850650666,Advanced Consulting Organization,2225,10167
Gur’yevsk,54.77413987733366,20.604113636684602,Industries Innovation Technology Incorporated,2226,10168
Gur’yevsk,54.770964608877975,20.604729751152586,Signal South Agency,2227,10169
Gur’yevsk,54.77324804275083,20.604054700631345,Speed Limited,2228,10170
Gur’yevsk,54.77313631356068,20.60665226926035,Frontier Electronic Co,2229,10171
Gur’yevsk,54.7724880959277,20.604951865172374,Bell Corporation,2230,10172
Gur’yevsk,54.775601720934425,20.604424017169038,General Venture LLC,2231,10173
Gur’yevsk,54.7733893655244,20.606038507519905,Source Application Max Limited,2232,10174
Gur’yevsk,54.773553617261456,20.605584127207383,Digital Signal Industries,2233,10175
Gur’yevsk,54.77251394202463,20.60740330891151,Solutions People Bell Limited,2234,10176
Gur’yevsk,54.771933230332486,20.606492103887458,Net People Speed Inc,2235,10177
Gur’yevsk,54.77086552409084,20.60464969815241,Innovation Alpha Future Industries,2236,10178
Gur’yevsk,54.77266791574613,20.60596990000831,Technology People Inc,2237,10179
Gur’yevsk,54.77111179757551,20.60454600179933,Construction Power South Industries,2238,10180
Gur’yevsk,54.77271495509658,20.6048756170092,Application International,2239,10181
Gur’yevsk,54.77489635212222,20.6064380603855,Adventure Building Incorporated,2240,10182
Gur’yevsk,54.77201987692525,20.60422710287197,Network Agency,2241,10183
Gur’yevsk,54.77203295333205,20.604175410438263,Advanced Inc,2242,10184
Gur’yevsk,54.77456013792234,20.603793341421508,Graphics Hill Solutions Agency,2243,10185
Gur’yevsk,54.77095021778917,20.60468089923622,Data Power South Group,2244,10186
Gur’yevsk,54.77118048861175,20.60593901391189,Hill Industries Corporation,2245,10187
Gur’yevsk,54.7733944920162,20.60363573927119,Resource Consulting Incorporated,2246,10188
Bagrationovsk,54.38914571580458,20.643407970652262,Building Alpha Co,2300,10189
Bagrationovsk,54.3849877369129,20.642681991427626,West Systems Limited,2301,10190
Bagrationovsk,54.38545026068895,20.642611694243357,Medicine Bell LLC,2302,10191
Bagrationovsk,54.38663543439421,20.64350814987321,Solutions Industries Group,2303,10192
Bagrationovsk,54.38640584201829,20.642918342764037,Software Alpha Vision Agency,2304,10193
Bagrationovsk,54.385937328249156,20.643639023797267,Resource Group,2305,10194
Bagrationovsk,54.38861022844629,20.645277017037824,Medicine Construction Co,2306,10195
Bagrationovsk,54.38596533832131,20.642258648766767,Adventure Hardware Incorporated,2307,10196
Bagrationovsk,54.387629405677295,20.643235779166215,Digital LLC,2308,10197
Bagrationovsk,54.385458421685435,20.642456543708292,Interactive Innovation South Co,2309,10198
Bagrationovsk,54.385745691111346,20.643449350938063,Signal Incorporated,2310,10199
Bagrationovsk,54.38650005603757,20.64255821787899,Bell Resource General Organization,2311,10200
Bagrationovsk,54.38588352915441,20.64304362374198,Star Solutions Group,2312,10201
Bagrationovsk,54.387474316559285,20.645760722387752,Galaxy Direct Corporation,2313,10202
Bagrationovsk,54.38807275740051,20.641802617450573,Venture West LLC,2314,10203
Bagrationovsk,54.38522727758034,20.644165964135695,Research Corporation,2315,10204
Bagrationovsk,54.38609910400188,20.645267531154047,Star Advanced Limited,2316,10205
Bagrationovsk,54.38834819487807,20.64367446427814,Telecom Limited,2317,10206
Bagrationovsk,54.38835166081878,20.643364476941983,East Digital LLC,2318,10207
Bagrationovsk,54.388856665242976,20.64498858665289,Provider International,2319,10208
Bagrationovsk,54.38813384523076,20.64420369339943,Technology Application Star Limited,2320,10209
Bagrationovsk,54.386340669103355,20.6452385468366,Vision Corporation,2321,10210
Bagrationovsk,54.38673253621608,20.644307277759264,Consulting Co,2322,10211
Bagrationovsk,54.38914138309034,20.64433313740644,Graphics Inc,2323,10212
Bagrationovsk,54.38848790072458,20.644867267743635,Hill Corporation,2324,10213
Bagrationovsk,54.38670895140927,20.644394051256427,Omega Medicine Design LLC,2325,10214
Bagrationovsk,54.38867611876022,20.64381599292741,Pacific Data People Corporation,2326,10215
Bagrationovsk,54.38890129563355,20.644359896441316,North Network Industries,2327,10216
Bagrationovsk,54.385026879927054,20.64268850504468,Hill Design Group,2328,10217
Bagrationovsk,54.387544223607584,20.644811384702802,Innovation Corporation,2329,10218
Bagrationovsk,54.3876124377036,20.643801833032853,Contract Incorporated,2330,10219
Bagrationovsk,54.38645569765105,20.645934432856738,Contract Inc,2331,10220
Bagrationovsk,54.3885766420398,20.64393388709075,Pacific Industries International,2332,10221
Bagrationovsk,54.38527465266311,20.642951331555125,Adventure Design Provider Group,2333,10222
Bagrationovsk,54.38858089100484,20.643100541486383,Universal Solutions Co,2334,10223
Bagrationovsk,54.38640242428183,20.6439651624681,Internet Inc,2335,10224
Bagrationovsk,54.384983070610204,20.644359306133936,Adventure Vision Frontier Incorporated,2336,10225
Bagrationovsk,54.38729079799736,20.64255806249113,Galaxy Technology Co,2337,10226
Bagrationovsk,54.38628019440617,20.644911260203337,Hardware Group,2338,10227
Bagrationovsk,54.38546815169514,20.642576558099442,Contract Vision Direct Agency,2339,10228
Bagrationovsk,54.38720528144645,20.642678894253294,Star Application Systems International,2340,10229
Bagrationovsk,54.38680992234468,20.645385990989706,Venture Telecom Incorporated,2341,10230
Bagrationovsk,54.387209968456496,20.6424123647816,Speed Solutions Corporation,2342,10231
Bagrationovsk,54.38757865207825,20.644248069867082,Power Agency,2343,10232
Bagrationovsk,54.386359327963575,20.645760473443836,Electronics Internet Vision Group,2344,10233
Bagrationovsk,54.38528401714399,20.644695550636317,Source Organization,2345,10234
Bagrationovsk,54.387288640328144,20.64383690558852,Application West Software Organization,2346,10235
Bagrationovsk,54.38778184493363,20.642441778599768,Construction Pacific Medicine Co,2347,10236
Bagrationovsk,54.38730226798723,20.64348004995268,Construction Hill Contract Agency,2348,10237
Bagrationovsk,54.38660958062991,20.64451437180389,Signal Adventure International,2349,10238
Bagrationovsk,54.38655484918262,20.643629017454963,Pacific Technology Limited,2350,10239
Bagrationovsk,54.38823203100922,20.644654435390226,Innovation Incorporated,2351,10240
Bagrationovsk,54.387933962214724,20.643824094706275,Interactive Electronic Organization,2352,10241
Bagrationovsk,54.38762344008173,20.643959919415874,Telecom Direct Interactive Co,2353,10242
Bagrationovsk,54.38763937081959,20.643141356687728,Analysis Solutions Innovation Co,2354,10243
Bagrationovsk,54.38598983911815,20.64404676823939,Solutions Group,2355,10244
Bagrationovsk,54.387096931868044,20.642137213223894,Studio Star Group,2356,10245
Bagrationovsk,54.387850488936834,20.64519175631724,Advanced Construction Design Agency,2357,10246
Bagrationovsk,54.384792739613914,20.643616678908526,Star Organization,2358,10247
Bagrationovsk,54.3858909996397,20.643570869137214,Application General Inc,2359,10248
Bagrationovsk,54.38868255930113,20.643017698322886,Hill Agency,2360,10249
Bagrationovsk,54.38540829132782,20.6437344533447,Systems Net Co,2361,10250
Bagrationovsk,54.385285512751274,20.64345728808212,Telecom Research Atlantic Inc,2362,10251
Bagrationovsk,54.38739915262841,20.641450241350395,Pacific Solutions Virtual Agency,2363,10252
Bagrationovsk,54.3871984137596,20.642519435020954,Interactive Agency,2364,10253
Bagrationovsk,54.38678843339519,20.644385593469902,South Star Corporation,2365,10254
Bagrationovsk,54.38837549069827,20.642921625154237,Research Star Frontier Limited,2366,10255
Bagrationovsk,54.38772806956957,20.642013299824242,Research Limited,2367,10256
Bagrationovsk,54.386822621603756,20.643880770408465,South Corporation,2368,10257
Bagrationovsk,54.38858060636152,20.643121644232377,Federated Solutions International,2369,10258
Bagrationovsk,54.38734029233406,20.642578132428415,East Hill Adventure Limited,2370,10259
Bagrationovsk,54.38633148629019,20.641511793281225,Electronics Group,2371,10260
Bagrationovsk,54.38511320314332,20.64465943956325,Interactive Galaxy Organization,2372,10261
Bagrationovsk,54.38876408406601,20.64408820846307,Medicine Interactive North Industries,2373,10262
Bagrationovsk,54.388093483484475,20.64445730911911,Source LLC,2374,10263
Bagrationovsk,54.38788253979422,20.643580936943824,Frontier Network Co,2375,10264
Bagrationovsk,54.385732016579254,20.642270352409124,Net Advanced LLC,2376,10265
Bagrationovsk,54.385931649841076,20.644438828196407,Star Agency,2377,10266
Bagrationovsk,54.38746944773806,20.642082293959017,Data International,2378,10267
Bagrationovsk,54.38915957657279,20.6448082855115,Building LLC,2379,10268
Bagrationovsk,54.3856961236354,20.644744319938624,Solutions Resource Group,2380,10269
Bagrationovsk,54.38765151961698,20.644794879390748,Studio Agency,2381,10270
Bagrationovsk,54.386546388899475,20.642645635011977,Power Incorporated,2382,10271
Bagrationovsk,54.3880917055712,20.644953779002876,Industries Corporation,2383,10272
Bagrationovsk,54.386133666620914,20.643211201699472,Signal Agency,2384,10273
Bagrationovsk,54.388362749842585,20.64456686616359,Internet Studio Incorporated,2385,10274
Bagrationovsk,54.38754889407232,20.64257955336405,Max Industries,2386,10275
Bagrationovsk,54.3862845124226,20.645390559432197,Galaxy Software Inc,2387,10276
Bagrationovsk,54.38814729016383,20.641854310859195,Studio Innovation Inc,2388,10277
Bagrationovsk,54.38816060826615,20.641847816223763,Future Provider Net Inc,2389,10278
Bagrationovsk,54.38810009893,20.64240850047798,Hardware Organization,2390,10279
Bagrationovsk,54.387044962067385,20.643009672707947,Net South Power Industries,2391,10280
Bagrationovsk,54.38554835402562,20.641962126521477,Virtual Corporation,2392,10281
Bagrationovsk,54.38837283342344,20.643387042705648,Bell Direct Agency,2393,10282
Bagrationovsk,54.38771144080872,20.642935899589403,Future Data International,2394,10283
Bagrationovsk,54.38895757973884,20.64322272674974,Technology Construction Net Corporation,2395,10284
Bagrationovsk,54.38950728213749,20.644061420465356,Resource Innovation Application LLC,2396,10285
Bagrationovsk,54.38863819876886,20.642508081734867,Electronics Vision Telecom LLC,2397,10286
Bagrationovsk,54.38919822002901,20.644348136631816,Omega Electronics Research Co,2398,10287
Bagrationovsk,54.38862401607099,20.642480168713938,Solutions Corporation,2300,10288
Bagrationovsk,54.38730882953388,20.643475901164834,Systems Design Telecom Industries,2301,10289
Bagrationovsk,54.385990958259924,20.645014427386023,Electronics Incorporated,2302,10290
Bagrationovsk,54.38889405907654,20.644113709674677,Vision LLC,2303,10291
Bagrationovsk,54.38893780656635,20.642430696333353,Atlantic Omega General Incorporated,2304,10292
Bagrationovsk,54.38821400398185,20.645329756618036,Solutions Star Corporation,2305,10293
Bagrationovsk,54.38720148251724,20.642029566038612,Net Venture Studio Agency,2306,10294
Bagrationovsk,54.388007142860694,20.644972486993392,Future Omega Graphics Organization,2307,10295
Bagrationovsk,54.389238958152156,20.64375106863007,Alpha Technology Agency,2308,10296
Bagrationovsk,54.38687578142051,20.64484269918995,Advanced Industries,2309,10297
Bagrationovsk,54.386447808340016,20.645242103856514,Design Industries,2310,10298
Bagrationovsk,54.38787739310745,20.643677548940378,Hill Industries,2311,10299
Bagrationovsk,54.38790511282467,20.642254085512292,South Innovation Inc,2312,10300
Bagrationovsk,54.388111129610245,20.641820916919176,Vision Hill Corporation,2313,10301
Bagrationovsk,54.38552109410003,20.64307210337738,Design Agency,2314,10302
Bagrationovsk,54.38505486478107,20.644735558775526,Vision Inc,2315,10303
Bagrationovsk,54.387921985092504,20.64483947505952,Signal Corporation,2316,10304
Bagrationovsk,54.389111780621306,20.64253539887709,Pacific Limited,2317,10305
Bagrationovsk,54.38819828669174,20.643414646381622,Signal Limited,2318,10306
Bagrationovsk,54.38625651536219,20.645773762664817,Interactive Group,2319,10307
Bagrationovsk,54.386660538687416,20.645630988464344,Innovation LLC,2320,10308
Bagrationovsk,54.38639929085356,20.643581049845203,Galaxy Limited,2321,10309
Bagrationovsk,54.387767938646085,20.644508996749884,Direct North LLC,2322,10310
Bagrationovsk,54.38839112582476,20.644072853111393,Source Industries Corporation,2323,10311
Bagrationovsk,54.38541216318191,20.64224229604869,Building Resource Inc,2324,10312
Bagrationovsk,54.38886577652444,20.644661321035294,Source Co,2325,10313
Bagrationovsk,54.3874927915842,20.64465795633235,Provider Agency,2326,10314
Bagrationovsk,54.38670082881566,20.643134131458677,Software Alpha Corporation,2327,10315
Bagrationovsk,54.385492912420716,20.64539320386352,Solutions Corporation,2328,10316
Bagrationovsk,54.38724568518533,20.64209861612306,Internet Innovation Limited,2329,10317
Bagrationovsk,54.387970823214864,20.64365665610269,Building Venture Inc,2330,10318
Bagrationovsk,54.38879238337879,20.64343484982076,Omega LLC,2331,10319
Bagrationovsk,54.38620140574257,20.641668516262698,Atlantic Organization,2332,10320
Bagrationovsk,54.38795700939425,20.642091235565115,Star Architecture International,2333,10321
Bagrationovsk,54.38671808841115,20.64424632466219,Technology Signal Internet Group,2334,10322
Bagrationovsk,54.38870673608756,20.6433468601339,Solutions Star Vision Organization,2335,10323
Bagrationovsk,54.38827407440933,20.64228762676023,Building South Agency,2336,10324
Bagrationovsk,54.38651341429336,20.64225355558967,Internet Vision Industries,2337,10325
Bagrationovsk,54.38775863918327,20.641542591971984,West Co,2338,10326
Bagrationovsk,54.38700866003908,20.64191690426042,Star Frontier Incorporated,2339,10327
Bagrationovsk,54.38914678044908,20.6430490318481,Hardware Solutions Incorporated,2340,10328
Bagrationovsk,54.387752320577626,20.6426359403759,Hill Medicine International,2341,10329
Bagrationovsk,54.38766232370029,20.642272437049645,People Organization,2342,10330
Bagrationovsk,54.387466871271805,20.6451708792217,Data Star International,2343,10331
Bagrationovsk,54.38837730430059,20.644012865650033,Technology Innovation Industries,2344,10332
Bagrationovsk,54.38748776726878,20.643271279727138,Max International,2345,10333
Bagrationovsk,54.38823513201889,20.644160785252847,Digital Adventure International,2346,10334
Bagrationovsk,54.38888886204318,20.643194183241327,Source Universal International,2347,10335
Bagrationovsk,54.38814782459452,20.645134628419218,Industries Universal Systems Group,2348,10336
Bagrationovsk,54.38657472985746,20.645532255213602,Vision Speed Digital Incorporated,2349,10337
Bagrationovsk,54.38717689572236,20.643219806677543,Speed Group,2350,10338
Bagrationovsk,54.385159932252414,20.644333290538402,Venture Source Agency,2351,10339
Bagrationovsk,54.388019655524324,20.6420379401782,Max Electronics Industries,2352,10340
Bagrationovsk,54.38944694720488,20.64410389296601,West Resource Universal Incorporated,2353,10341
Bagrationovsk,54.385119700401404,20.64326959263982,Star Consulting Telecom Industries,2354,10342
Bagrationovsk,54.38669727619557,20.643483371152552,Star South Future Inc,2355,10343
Bagrationovsk,54.3862444837004,20.64266410489753,Technology Adventure Inc,2356,10344
Bagrationovsk,54.38545853024997,20.643120017929693,Research Hill Group,2357,10345
Bagrationovsk,54.38535937839632,20.642347429841358,Building Inc,2358,10346
Bagrationovsk,54.38757597184967,20.643131957337758,Galaxy Consulting Limited,2359,10347
Bagrationovsk,54.38597227908949,20.64407491338342,Venture Inc,2360,10348
Bagrationovsk,54.38831719622278,20.645144642396897,Consulting Universal Organization,2361,10349
Bagrationovsk,54.385692478829135,20.64470384078713,Adventure Group,2362,10350
Bagrationovsk,54.38908425672831,20.64372248351714,Universal Internet Net International,2363,10351
Bagrationovsk,54.387513763113986,20.644285708225656,Building Architecture Group,2364,10352
Bagrationovsk,54.38639794868213,20.64521600850811,Net Design Direct Organization,2365,10353
Bagrationovsk,54.38513916658948,20.644927899906914,Building Frontier Agency,2366,10354
Bagrationovsk,54.38600196909359,20.64392048829216,Vision Max Agency,2367,10355
Bagrationovsk,54.38813885767357,20.645164961798084,Power Advanced Interactive Corporation,2368,10356
Bagrationovsk,54.38689998407834,20.64237184346301,Architecture Pacific Organization,2369,10357
Bagrationovsk,54.38549064772539,20.64241013586199,Star Alpha Group,2370,10358
Bagrationovsk,54.38839456690871,20.644428772658152,Universal Hill Advanced Industries,2371,10359
Bagrationovsk,54.38558780429971,20.643142996334326,Federated Construction Hardware Industries,2372,10360
Bagrationovsk,54.38755319579949,20.643102720776156,Future Electronics Star LLC,2373,10361
Bagrationovsk,54.38523496726205,20.642800549380638,General Venture Network Agency,2374,10362
Bagrationovsk,54.387720156796206,20.64297665475797,Construction Organization,2375,10363
Bagrationovsk,54.38723589196314,20.64321330422668,Architecture Limited,2376,10364
Bagrationovsk,54.38683172097299,20.643320801227567,Architecture Industries,2377,10365
Bagrationovsk,54.386962822638516,20.64577703453039,Star Industries,2378,10366
Bagrationovsk,54.38580208329058,20.64512957372004,Network Limited,2379,10367
Bagrationovsk,54.38737802632559,20.64271364573257,Future Construction Agency,2380,10368
Bagrationovsk,54.38874447729079,20.643337499285295,Building Construction Incorporated,2381,10369
Bagrationovsk,54.38787920116462,20.644422929126975,Resource Digital Provider International,2382,10370
Bagrationovsk,54.38947903598033,20.643386427185487,Industries Power Analysis Agency,2383,10371
Bagrationovsk,54.38735269635649,20.643874077773674,General Research Building Co,2384,10372
Bagrationovsk,54.38605164509206,20.644413328490103,Industries Co,2385,10373
Bagrationovsk,54.388653265226715,20.6453716136305,Solutions Direct Software Organization,2386,10374
Bagrationovsk,54.388653032922946,20.6451356426547,Systems Hardware Advanced Agency,2387,10375
Bagrationovsk,54.38818289059972,20.64162529915789,Electronics Inc,2388,10376
Bagrationovsk,54.38671856909129,20.64332963246769,Bell Design Data Incorporated,2389,10377
Bagrationovsk,54.38800145099535,20.64219235758456,Construction Venture Source Group,2390,10378
Bagrationovsk,54.38498337182617,20.64429996578215,Resource Bell LLC,2391,10379
Bagrationovsk,54.386914478771715,20.643219182150037,East Systems Group,2392,10380
Bagrationovsk,54.38793709834875,20.644200970381174,Omega Consulting Virtual LLC,2393,10381
Bagrationovsk,54.38835220958232,20.64531073587136,Research LLC,2394,10382
Bagrationovsk,54.38785153965199,20.64185282312249,Solutions East Organization,2395,10383
Bagrationovsk,54.38770847569068,20.64353812578191,North Incorporated,2396,10384
Bagrationovsk,54.38715787905045,20.64134055116792,Bell Federated Source Group,2397,10385
Bagrationovsk,54.38738093698757,20.64505449648368,Advanced Organization,2398,10386
Bagrationovsk,54.38871716495198,20.643615663207278,Systems Star Building Co,2300,10387
Bagrationovsk,54.38587984037759,20.6456087868985,Application Design Hill Agency,2301,10388
Bagrationovsk,54.386026815869485,20.642798646109824,West Power Limited,2302,10389
Bagrationovsk,54.38540390180245,20.643624397208626,Electronic Research Agency,2303,10390
Bagrationovsk,54.38794201466068,20.645778443849927,People Systems Studio Limited,2304,10391
Bagrationovsk,54.3861329730261,20.6444901719755,Analysis Corporation,2305,10392
Bagrationovsk,54.386653028824746,20.64406132947279,Atlantic Agency,2306,10393
Bagrationovsk,54.38912320676566,20.64498342555991,Consulting Industries,2307,10394
Bagrationovsk,54.38683956925469,20.645299857699275,Vision Industries,2308,10395
Bagrationovsk,54.38495828775388,20.643712870786743,Atlantic Incorporated,2309,10396
Bagrationovsk,54.385926450419284,20.64167768246565,Application Speed Power Limited,2310,10397
Bagrationovsk,54.38845255922797,20.642099239777792,Provider Data Power Inc,2311,10398
Bagrationovsk,54.38767347508849,20.642319281457826,Signal Industries,2312,10399
Bagrationovsk,54.388350222892605,20.642163252471708,Software Hardware Incorporated,2313,10400
Bagrationovsk,54.38850789816498,20.644029109306594,Provider Solutions Corporation,2314,10401
Bagrationovsk,54.38720445527345,20.64431721183279,Provider LLC,2315,10402
Bagrationovsk,54.386670544320324,20.641929952990314,Construction Alpha International,2316,10403
Bagrationovsk,54.38642759246539,20.64511866056453,Pacific Graphics Incorporated,2317,10404
Bagrationovsk,54.385671167418074,20.64388741263257,Consulting Systems LLC,2318,10405
Bagrationovsk,54.387865949487356,20.646000678534755,Hill Co,2319,10406
Bagrationovsk,54.386007101888545,20.64474579673054,Industries Pacific Interactive Co,2320,10407
Bagrationovsk,54.38664035146227,20.644391924034664,Universal Industries,2321,10408
Bagrationovsk,54.38727856293323,20.64508400050897,Future Signal Organization,2322,10409
Bagrationovsk,54.38638528063808,20.64355773060022,Construction Galaxy Agency,2323,10410
Bagrationovsk,54.387043950573485,20.64206220783487,Power Industries,2324,10411
Bagrationovsk,54.388102851162785,20.64319570191545,Net Industries,2325,10412
Bagrationovsk,54.38613663310322,20.64343741864295,Power Virtual Incorporated,2326,10413
Bagrationovsk,54.386416560639816,20.64561180937723,Advanced Analysis Organization,2327,10414
Bagrationovsk,54.385770571351046,20.641938649352976,Frontier Source Limited,2328,10415
Bagrationovsk,54.385266527722784,20.64318025015377,Solutions Corporation,2329,10416
Bagrationovsk,54.388084530639176,20.643891632553064,Alpha Network Agency,2330,10417
Bagrationovsk,54.38702255953548,20.643958938069773,Venture General Solutions Agency,2331,10418
Bagrationovsk,54.387279592634094,20.64309102634835,Research LLC,2332,10419
Bagrationovsk,54.38513086928913,20.64396589444339,Max Vision Group,2333,10420
Bagrationovsk,54.38831142540536,20.643726561485835,Electronics Net Incorporated,2334,10421
Bagrationovsk,54.387329900004346,20.644805161714828,Net Analysis Application International,2335,10422
Bagrationovsk,54.38855541307025,20.643310947572424,North Galaxy Agency,2336,10423
Bagrationovsk,54.38730260062637,20.643897375183954,Resource Inc,2337,10424
Bagrationovsk,54.38679537513232,20.64237205767474,Galaxy Atlantic Architecture Industries,2338,10425
Bagrationovsk,54.38729494399067,20.641539316288437,North Net West Co,2339,10426
Bagrationovsk,54.38890430385366,20.64504155433736,Star Studio Inc,2340,10427
Bagrationovsk,54.38689139527498,20.64479736304748,Design Organization,2341,10428
Bagrationovsk,54.386014676234325,20.64254441999157,West Organization,2342,10429
Bagrationovsk,54.387506970614226,20.64540687991786,Universal Organization,2343,10430
Bagrationovsk,54.385737492772606,20.64535714039834,West Building Electronics Organization,2344,10431
Bagrationovsk,54.38494951787867,20.643835863130644,Resource Limited,2345,10432
Bagrationovsk,54.38697280567936,20.643478854418866,Omega Inc,2346,10433
Bagrationovsk,54.38688380799564,20.641539817607185,Electronics Construction Organization,2347,10434
Bagrationovsk,54.38564268998699,20.643338583166926,Vision South Agency,2348,10435
Bagrationovsk,54.38674514662451,20.643669111769896,Net North Inc,2349,10436
Bagrationovsk,54.387981107936106,20.644995580455184,Hardware Consulting Organization,2350,10437
Bagrationovsk,54.38767039021688,20.642220331893075,Research Co,2351,10438
Bagrationovsk,54.385774135822196,20.641955443277833,Technology Incorporated,2352,10439
Bagrationovsk,54.38890730530552,20.642174599953094,Source Future Star Organization,2353,10440
Bagrationovsk,54.385910680912794,20.644108788910835,Speed Industries Group,2354,10441
Bagrationovsk,54.38913780277999,20.643052984213313,South East Industries Corporation,2355,10442
Bagrationovsk,54.38581608939242,20.644340302808207,North Agency,2356,10443
Bagrationovsk,54.38545844803589,20.64524582754489,Venture LLC,2357,10444
Bagrationovsk,54.38647527184596,20.644115603565716,Electronic Medicine Atlantic LLC,2358,10445
Bagrationovsk,54.385455787185144,20.643186416363484,Medicine Digital Agency,2359,10446
Bagrationovsk,54.38688524106262,20.645428951279307,Innovation Venture Group,2360,10447
Bagrationovsk,54.3864316865313,20.644504602887455,Hill Agency,2361,10448
Bagrationovsk,54.385760536990446,20.64198578392179,Digital Software Advanced Corporation,2362,10449
